antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'SKU_3898011'}),"frozenset({'SKU_3968011', 'SKU_2716578'})",0.018012326440073567,0.0013898833340352946,0.0006879220542194892,0.03819173811379579,27.478376910177374,0.0006628870218932277,1.0382631926113717
frozenset({'SKU_3908011'}),frozenset({'SKU_2716578'}),0.006219376939168035,0.009911693270999172,0.0016847070715579329,0.2708803611738149,27.32937286975873,0.0016230625150001736,1.3579229717676389
frozenset({'SKU_2716578'}),frozenset({'SKU_3908011'}),0.009911693270999172,0.006219376939168035,0.0016847070715579329,0.16997167138810199,27.32937286975873,0.0016230625150001736,1.1972851875101491
frozenset({'SKU_348498'}),frozenset({'SKU_3582465'}),0.007005573572561738,0.00735655421246964,0.0014039225596316107,0.20040080160320642,27.24112346831067,0.0013523856778556156,1.2414262642806457
frozenset({'SKU_3582465'}),frozenset({'SKU_348498'}),0.00735655421246964,0.007005573572561738,0.0014039225596316107,0.19083969465648853,27.241123468310665,0.0013523856778556156,1.227191225113155
frozenset({'SKU_1400555'}),frozenset({'SKU_108507'}),0.004927768184306953,0.005461258756966966,0.0007160005054121215,0.1452991452991453,26.605431415200055,0.0006890886882632719,1.1636103272543485
frozenset({'SKU_108507'}),frozenset({'SKU_1400555'}),0.005461258756966966,0.004927768184306953,0.0007160005054121215,0.13110539845758354,26.60543141520005,0.0006890886882632719,1.1452162667938006
frozenset({'SKU_3988011'}),frozenset({'SKU_2716578'}),0.008844712125679147,0.009911693270999172,0.0022883937721995254,0.25873015873015875,26.103527586672065,0.0022007276985395066,1.335665167535911
frozenset({'SKU_2716578'}),frozenset({'SKU_3988011'}),0.009911693270999172,0.008844712125679147,0.0022883937721995254,0.23087818696883852,26.103527586672065,0.0022007276985395066,1.288684407438804
"frozenset({'SKU_3978011', 'SKU_3524026'})",frozenset({'SKU_3898011'}),0.00602282778081961,0.018012326440073567,0.0026955313144926924,0.44755244755244755,24.847009576549716,0.002587046174412226,1.7775219913806262
frozenset({'SKU_3898011'}),"frozenset({'SKU_3978011', 'SKU_3524026'})",0.018012326440073567,0.00602282778081961,0.0026955313144926924,0.1496492595479345,24.847009576549713,0.002587046174412226,1.1689025774126567
frozenset({'SKU_3581365'}),frozenset({'SKU_3631365'}),0.004169650002105884,0.00790408401072597,0.0006738828286231731,0.16161616161616163,20.447171537757683,0.0006409255647112045,1.1833433214811824
frozenset({'SKU_3631365'}),frozenset({'SKU_3581365'}),0.00790408401072597,0.004169650002105884,0.0006738828286231731,0.08525754884547068,20.447171537757683,0.0006409255647112045,1.0886456059200278
"frozenset({'SKU_2726578', 'SKU_3978011'})",frozenset({'SKU_3898011'}),0.0015302755899984557,0.018012326440073567,0.0005615690238526443,0.3669724770642202,20.373408081689274,0.0005340052003823159,1.5512558901164055
frozenset({'SKU_3898011'}),"frozenset({'SKU_2726578', 'SKU_3978011'})",0.018012326440073567,0.0015302755899984557,0.0005615690238526443,0.03117692907248636,20.373408081689274,0.0005340052003823159,1.0306006889927852
"frozenset({'SKU_3898011', 'SKU_2726578'})",frozenset({'SKU_3998011'}),0.0016566286203653006,0.01781577728172514,0.0005475297982563282,0.3305084745762712,18.551448491405218,0.0005180156717173684,1.4670599782374232
frozenset({'SKU_3998011'}),"frozenset({'SKU_3898011', 'SKU_2726578'})",0.01781577728172514,0.0016566286203653006,0.0005475297982563282,0.03073286052009456,18.551448491405214,0.0005180156717173684,1.0299981612038671
frozenset({'SKU_3611367'}),frozenset({'SKU_3631365'}),0.006640553707057519,0.00790408401072597,0.0009406281149531791,0.1416490486257928,17.920994821610293,0.0008881406205748587,1.155816177987504
frozenset({'SKU_3631365'}),frozenset({'SKU_3611367'}),0.00790408401072597,0.006640553707057519,0.0009406281149531791,0.11900532859680282,17.920994821610293,0.0008881406205748587,1.1275430811752551
"frozenset({'SKU_3898011', 'SKU_3524026'})",frozenset({'SKU_3978011'}),0.003650198655042188,0.04217383369133359,0.0026955313144926924,0.7384615384615384,17.50994571340776,0.002541588443474614,3.662276518239018
frozenset({'SKU_3978011'}),"frozenset({'SKU_3898011', 'SKU_3524026'})",0.04217383369133359,0.003650198655042188,0.0026955313144926924,0.06391478029294273,17.50994571340776,0.002541588443474614,1.064379375263248
frozenset({'SKU_2726578'}),frozenset({'SKU_3908011'}),0.013463617346867147,0.006219376939168035,0.0014039225596316107,0.10427528675703858,16.766195034801584,0.0013201872483867224,1.1094710331959694
frozenset({'SKU_3908011'}),frozenset({'SKU_2726578'}),0.006219376939168035,0.013463617346867147,0.0014039225596316107,0.22573363431151242,16.766195034801584,0.0013201872483867224,1.2741563192866991
frozenset({'SKU_3524026'}),"frozenset({'SKU_3898011', 'SKU_3978011'})",0.033048337053728116,0.005138356568251695,0.0026955313144926924,0.08156329651656755,15.87342089502347,0.0025257171747228727,1.0832119836440035
"frozenset({'SKU_3898011', 'SKU_3978011'})",frozenset({'SKU_3524026'}),0.005138356568251695,0.033048337053728116,0.0026955313144926924,0.5245901639344263,15.87342089502347,0.0025257171747228727,2.033932808266296
frozenset({'SKU_3998011'}),frozenset({'SKU_3908011'}),0.01781577728172514,0.006219376939168035,0.0017127855227505651,0.09613869188337273,15.457929761085229,0.00160198248837125,1.0994835315293774
frozenset({'SKU_3908011'}),frozenset({'SKU_3998011'}),0.006219376939168035,0.01781577728172514,0.0017127855227505651,0.27539503386004516,15.457929761085229,0.00160198248837125,1.3554754226298933
frozenset({'SKU_2688353'}),frozenset({'SKU_9257426'}),0.010613654550814977,0.003650198655042188,0.0005896474750452766,0.05555555555555556,15.219871794871796,0.0005509055274788093,1.054958613188779
frozenset({'SKU_9257426'}),frozenset({'SKU_2688353'}),0.003650198655042188,0.010613654550814977,0.0005896474750452766,0.16153846153846155,15.219871794871796,0.0005509055274788093,1.1800020633797619
"frozenset({'SKU_3968011', 'SKU_3898011'})",frozenset({'SKU_2716578'}),0.004618905221187999,0.009911693270999172,0.0006879220542194892,0.14893617021276598,15.026309444879756,0.0006421408824192573,1.163353760406576
frozenset({'SKU_2716578'}),"frozenset({'SKU_3968011', 'SKU_3898011'})",0.009911693270999172,0.004618905221187999,0.0006879220542194892,0.06940509915014163,15.026309444879754,0.0006421408824192573,1.0696180409647507
frozenset({'SKU_7261032'}),frozenset({'SKU_9402188'}),0.006233416164764352,0.011245419702649202,0.001024863468531076,0.16441441441441443,14.620567196409894,0.0009547660875770228,1.1833073683342958
frozenset({'SKU_9402188'}),frozenset({'SKU_7261032'}),0.011245419702649202,0.006233416164764352,0.001024863468531076,0.09113607990012484,14.620567196409892,0.0009547660875770228,1.093416255016516
frozenset({'SKU_3968011'}),frozenset({'SKU_3898011'}),0.01861601314071516,0.018012326440073567,0.004618905221187999,0.24811463046757162,13.774713182832937,0.004283587515484738,1.3060337564096915
frozenset({'SKU_3898011'}),frozenset({'SKU_3968011'}),0.018012326440073567,0.01861601314071516,0.004618905221187999,0.25643024162120026,13.774713182832935,0.004283587515484738,1.3198277307552018
frozenset({'SKU_3968011'}),frozenset({'SKU_4440924'}),0.01861601314071516,0.008030437041092813,0.0019233739066953066,0.1033182503770739,12.865831566623422,0.001773879185212637,1.1062671492712455
frozenset({'SKU_4440924'}),frozenset({'SKU_3968011'}),0.008030437041092813,0.01861601314071516,0.0019233739066953066,0.23951048951048953,12.865831566623422,0.001773879185212637,1.2904635413414045
frozenset({'SKU_3968011'}),frozenset({'SKU_3690654'}),0.01861601314071516,0.011666596470538686,0.0027657274424742733,0.14856711915535445,12.73440111951473,0.002548541929271304,1.1607883906820777
frozenset({'SKU_3690654'}),frozenset({'SKU_3968011'}),0.011666596470538686,0.01861601314071516,0.0027657274424742733,0.23706377858002406,12.73440111951473,0.002548541929271304,1.2863250679496303
frozenset({'SKU_3968356'}),frozenset({'SKU_3611367'}),0.006429965323112777,0.006640553707057519,0.000533490572660012,0.08296943231441048,12.494354533452736,0.0004907920425973642,1.0832348247670658
frozenset({'SKU_3611367'}),frozenset({'SKU_3968356'}),0.006640553707057519,0.006429965323112777,0.000533490572660012,0.080338266384778,12.494354533452736,0.0004907920425973642,1.0803646583957878
frozenset({'SKU_2726578'}),frozenset({'SKU_3998011'}),0.013463617346867147,0.01781577728172514,0.002990355052015331,0.22210636079249219,12.466835282023975,0.0027504902439571747,1.2626202005185332
frozenset({'SKU_3998011'}),frozenset({'SKU_2726578'}),0.01781577728172514,0.013463617346867147,0.002990355052015331,0.16784869976359337,12.466835282023975,0.0027504902439571747,1.1855252552905544
frozenset({'SKU_3631365'}),frozenset({'SKU_3968356'}),0.00790408401072597,0.006429965323112777,0.0005615690238526443,0.07104795737122557,11.049508636670364,0.0005107460377527062,1.0695600946904158
frozenset({'SKU_3968356'}),frozenset({'SKU_3631365'}),0.006429965323112777,0.00790408401072597,0.0005615690238526443,0.08733624454148471,11.049508636670362,0.0005107460377527062,1.0870333242179127
frozenset({'SKU_7064350'}),frozenset({'SKU_264715'}),0.005826278622471185,0.012312400847969225,0.000786196633393702,0.13493975903614458,10.959662595650562,0.0007144611555418829,1.141755859743991
frozenset({'SKU_264715'}),frozenset({'SKU_7064350'}),0.012312400847969225,0.005826278622471185,0.000786196633393702,0.06385404789053592,10.959662595650562,0.0007144611555418829,1.0619858144312946
frozenset({'SKU_3988011'}),frozenset({'SKU_6328344'}),0.008844712125679147,0.0069915343469654214,0.0006738828286231731,0.0761904761904762,10.897532989099256,0.0006120447200074658,1.0749060710677178
frozenset({'SKU_6328344'}),frozenset({'SKU_3988011'}),0.0069915343469654214,0.008844712125679147,0.0006738828286231731,0.09638554216867469,10.897532989099254,0.0006120447200074658,1.0968785185809151
frozenset({'SKU_2688353'}),frozenset({'SKU_8123420'}),0.010613654550814977,0.004983925086692218,0.0005475297982563282,0.051587301587301584,10.35073775989269,0.0004946321390790363,1.0491382881931113
frozenset({'SKU_8123420'}),frozenset({'SKU_2688353'}),0.004983925086692218,0.010613654550814977,0.0005475297982563282,0.10985915492957747,10.35073775989269,0.0004946321390790363,1.111494153906521
"frozenset({'SKU_2726578', 'SKU_3998011'})",frozenset({'SKU_3898011'}),0.002990355052015331,0.018012326440073567,0.0005475297982563282,0.18309859154929575,10.165182835124542,0.0004936665468877049,1.2020883590130134
frozenset({'SKU_3898011'}),"frozenset({'SKU_2726578', 'SKU_3998011'})",0.018012326440073567,0.002990355052015331,0.0005475297982563282,0.0303975058456742,10.165182835124542,0.0004936665468877049,1.0282663781899233
frozenset({'SKU_3898011'}),frozenset({'SKU_3690654'}),0.018012326440073567,0.011666596470538686,0.0020216484858695196,0.1122369446609509,9.620367426299484,0.0018115059417975667,1.1132851244322202
frozenset({'SKU_3690654'}),frozenset({'SKU_3898011'}),0.011666596470538686,0.018012326440073567,0.0020216484858695196,0.17328519855595667,9.620367426299483,0.0018115059417975667,1.1878191509873346
frozenset({'SKU_4440924'}),frozenset({'SKU_3898011'}),0.008030437041092813,0.018012326440073567,0.0013477656572463462,0.16783216783216784,9.317628591206145,0.001203118803805724,1.180035607723273
frozenset({'SKU_3898011'}),frozenset({'SKU_4440924'}),0.018012326440073567,0.008030437041092813,0.0013477656572463462,0.07482462977396726,9.317628591206143,0.001203118803805724,1.072196250443368
